ctime,relname,pid,mode,granted
1430598543.84068,pg_locks,38530,AccessShareLock,t
1430598603.83956,pg_locks,38597,AccessShareLock,t
1430598603.83956,pg_stat_all_tables,38595,AccessShareLock,t
1430598603.83956,pg_statio_all_tables,38595,AccessShareLock,t
1430598663.85353,pg_locks,38633,AccessShareLock,t
1430598663.85353,pg_stat_all_indexes,38629,AccessShareLock,t
1430598663.85353,pg_statio_all_indexes,38629,AccessShareLock,t
1430598723.85822,pg_locks,38658,AccessShareLock,t
1430598723.85822,pg_stat_all_indexes,38660,AccessShareLock,t
1430598723.85822,pg_stat_all_tables,38657,AccessShareLock,t
1430598723.85822,pg_statio_all_indexes,38660,AccessShareLock,t
1430598723.85822,pg_statio_all_tables,38657,AccessShareLock,t
1430598783.85445,pg_locks,38683,AccessShareLock,t
1430598843.88375,pg_locks,38715,AccessShareLock,t
1430598903.85772,pg_locks,38738,AccessShareLock,t
1430598903.85772,pg_stat_database,38737,AccessShareLock,t
1430598963.87976,pg_locks,38767,AccessShareLock,t
1430599023.88834,pg_locks,38793,AccessShareLock,t
1430599023.88834,pg_stat_all_indexes,38790,AccessShareLock,t
1430599023.88834,pg_stat_database,38792,AccessShareLock,t
1430599023.88834,pg_statio_all_indexes,38790,AccessShareLock,t
1430599083.90169,pg_locks,38816,AccessShareLock,t
1430599083.90169,pg_stat_all_indexes,38814,AccessShareLock,t
1430599083.90169,pg_stat_all_tables,38815,AccessShareLock,t
1430599083.90169,pg_statio_all_indexes,38814,AccessShareLock,t
1430599083.90169,pg_statio_all_tables,38815,AccessShareLock,t
1430599143.88686,pg_locks,38840,AccessShareLock,t
1430599143.88686,pg_stat_all_tables,38839,AccessShareLock,t
1430599143.88686,pg_statio_all_tables,38839,AccessShareLock,t
1430599203.96639,customer,38946,RowExclusiveLock,t
1430599203.96639,pg_locks,38952,AccessShareLock,t
1430599203.96639,pg_stat_all_tables,38955,AccessShareLock,t
1430599203.96639,pg_statio_all_tables,38955,AccessShareLock,t
